CCAA,DELITO,EDAD,SEXO,ANYO,FRECUENCIA
COMUNITAT VALENCIANA,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2013,16
COMUNITAT VALENCIANA,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2013,1
COMUNITAT VALENCIANA,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2013,26
COMUNITAT VALENCIANA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2013,0
EXTREMADURA,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2013,0
EXTREMADURA,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2013,7
EXTREMADURA,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2013,4
EXTREMADURA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2013,1
EXTREMADURA,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2013,1
EXTREMADURA,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2013,0
EXTREMADURA,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2013,3
EXTREMADURA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2013,0
GALICIA,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2013,2
GALICIA,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2013,15
GALICIA,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2013,0
GALICIA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2013,0
GALICIA,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2013,3
GALICIA,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2013,0
GALICIA,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2013,4
GALICIA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2013,0
MADRID (COMUNIDAD DE),    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2013,4
MADRID (COMUNIDAD DE),    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2013,17
MADRID (COMUNIDAD DE),    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2013,0
MADRID (COMUNIDAD DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2013,4
MADRID (COMUNIDAD DE),    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2013,17
MADRID (COMUNIDAD DE),    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2013,2
MADRID (COMUNIDAD DE),    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2013,18
MADRID (COMUNIDAD DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2013,0
MURCIA (REGION DE),    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2013,0
MURCIA (REGION DE),    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2013,19
MURCIA (REGION DE),    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2013,0
MURCIA (REGION DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2013,0
MURCIA (REGION DE),    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2013,1
MURCIA (REGION DE),    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2013,0
MURCIA (REGION DE),    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2013,6
MURCIA (REGION DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2013,1
NAVARRA (COMUNIDAD FORAL DE),    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2013,1
NAVARRA (COMUNIDAD FORAL DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2013,1
NAVARRA (COMUNIDAD FORAL DE),    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2013,1
NAVARRA (COMUNIDAD FORAL DE),    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2013,0
PAIS VASCO,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2013,0
PAIS VASCO,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2013,0
PAIS VASCO,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2013,0
PAIS VASCO,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2013,2
PAIS VASCO,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2013,2
PAIS VASCO,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2013,0
PAIS VASCO,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2013,5
PAIS VASCO,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2013,0
RIOJA (LA),    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2013,0
RIOJA (LA),    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2013,3
RIOJA (LA),    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2013,1
RIOJA (LA),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2013,0
RIOJA (LA),    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2013,1
RIOJA (LA),    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2013,0
RIOJA (LA),    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2013,3
RIOJA (LA),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2013,1
CIUDAD AUTONOMA DE CEUTA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2013,1
CIUDAD AUTONOMA DE MELILLA,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2013,0
ANDALUCIA,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,13
ANDALUCIA,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,55
ANDALUCIA,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,6
ANDALUCIA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,4
ANDALUCIA,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,18
ANDALUCIA,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,3
ANDALUCIA,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,54
ANDALUCIA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,1
ARAGON,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,1
ARAGON,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,10
ARAGON,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,0
ARAGON,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,1
ARAGON,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,7
ARAGON,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,1
ARAGON,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,5
ARAGON,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,0
ASTURIAS (PRINCIPADO DE),    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,2
ASTURIAS (PRINCIPADO DE),    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,7
ASTURIAS (PRINCIPADO DE),    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,1
ASTURIAS (PRINCIPADO DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,0
ASTURIAS (PRINCIPADO DE),    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,2
ASTURIAS (PRINCIPADO DE),    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,0
ASTURIAS (PRINCIPADO DE),    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,1
ASTURIAS (PRINCIPADO DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,0
BALEARS (ILLES),    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,0
BALEARS (ILLES),    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,13
BALEARS (ILLES),    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,0
BALEARS (ILLES),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,0
BALEARS (ILLES),    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,1
BALEARS (ILLES),    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,0
BALEARS (ILLES),    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,7
BALEARS (ILLES),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,0
CANARIAS,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,2
CANARIAS,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,34
CANARIAS,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,3
CANARIAS,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,1
CANARIAS,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,9
CANARIAS,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,4
CANARIAS,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,16
CANARIAS,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,0
CANTABRIA,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,0
CANTABRIA,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,1
CANTABRIA,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,0
CANTABRIA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,1
CANTABRIA,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,1
CANTABRIA,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,1
CANTABRIA,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,0
CANTABRIA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,0
CASTILLA Y LEON,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,0
CASTILLA Y LEON,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,24
CASTILLA Y LEON,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,6
CASTILLA Y LEON,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,0
CASTILLA Y LEON,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,7
CASTILLA Y LEON,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,0
CASTILLA Y LEON,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,26
CASTILLA Y LEON,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,0
CASTILLA - LA MANCHA,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,1
CASTILLA - LA MANCHA,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,13
CASTILLA - LA MANCHA,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,4
CASTILLA - LA MANCHA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,1
CASTILLA - LA MANCHA,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,6
CASTILLA - LA MANCHA,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,1
CASTILLA - LA MANCHA,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,15
CASTILLA - LA MANCHA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,0
CATALUnyA,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,1
CATALUnyA,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,3
CATALUnyA,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,0
CATALUnyA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,21
CATALUnyA,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,20
CATALUnyA,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,1
CATALUnyA,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,35
CATALUnyA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,0
COMUNITAT VALENCIANA,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,7
COMUNITAT VALENCIANA,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,37
COMUNITAT VALENCIANA,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,5
COMUNITAT VALENCIANA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,4
COMUNITAT VALENCIANA,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,18
COMUNITAT VALENCIANA,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,5
COMUNITAT VALENCIANA,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,46
COMUNITAT VALENCIANA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,1
EXTREMADURA,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,0
EXTREMADURA,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,4
EXTREMADURA,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,7
EXTREMADURA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,0
EXTREMADURA,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,3
EXTREMADURA,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,3
EXTREMADURA,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,5
EXTREMADURA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,0
GALICIA,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,0
GALICIA,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,22
GALICIA,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,4
GALICIA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,2
GALICIA,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,6
GALICIA,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,4
GALICIA,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,8
GALICIA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,1
MADRID (COMUNIDAD DE),    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,4
MADRID (COMUNIDAD DE),    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,15
MADRID (COMUNIDAD DE),    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,1
MADRID (COMUNIDAD DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,0
MADRID (COMUNIDAD DE),    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,14
MADRID (COMUNIDAD DE),    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,2
MADRID (COMUNIDAD DE),    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,24
MADRID (COMUNIDAD DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,0
MURCIA (REGION DE),    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,1
MURCIA (REGION DE),    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,13
MURCIA (REGION DE),    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,1
MURCIA (REGION DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,1
MURCIA (REGION DE),    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,7
MURCIA (REGION DE),    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,0
MURCIA (REGION DE),    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,10
MURCIA (REGION DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,0
NAVARRA (COMUNIDAD FORAL DE),    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,0
NAVARRA (COMUNIDAD FORAL DE),    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,2
NAVARRA (COMUNIDAD FORAL DE),    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,0
NAVARRA (COMUNIDAD FORAL DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,5
NAVARRA (COMUNIDAD FORAL DE),    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,1
NAVARRA (COMUNIDAD FORAL DE),    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,0
NAVARRA (COMUNIDAD FORAL DE),    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,1
NAVARRA (COMUNIDAD FORAL DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,0
PAIS VASCO,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,0
PAIS VASCO,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,1
PAIS VASCO,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,0
PAIS VASCO,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,3
PAIS VASCO,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,2
PAIS VASCO,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,0
PAIS VASCO,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,0
PAIS VASCO,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,0
RIOJA (LA),    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,1
RIOJA (LA),    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,5
RIOJA (LA),    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,0
RIOJA (LA),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,1
RIOJA (LA),    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,1
RIOJA (LA),    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,0
RIOJA (LA),    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,3
RIOJA (LA),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE CEUTA,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE CEUTA,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE CEUTA,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE CEUTA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE CEUTA,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE CEUTA,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE CEUTA,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE CEUTA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE MELILLA,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE MELILLA,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2014,1
CIUDAD AUTONOMA DE MELILLA,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE MELILLA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE MELILLA,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2014,0
CIUDAD AUTONOMA DE MELILLA,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2014,1
CIUDAD AUTONOMA DE MELILLA,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2014,1
CIUDAD AUTONOMA DE MELILLA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2014,0
ANDALUCIA,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2015,12
ANDALUCIA,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2015,58
ANDALUCIA,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2015,7
ANDALUCIA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2015,2
ANDALUCIA,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2015,23
ANDALUCIA,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2015,9
ANDALUCIA,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2015,53
ANDALUCIA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2015,2
ARAGON,    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2015,0
ARAGON,    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2015,7
ARAGON,    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2015,1
ARAGON,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2015,0
ARAGON,    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2015,4
ARAGON,    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2015,1
ARAGON,    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2015,5
ARAGON,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2015,0
ASTURIAS (PRINCIPADO DE),    ACCESO  E INTERCEPTACION ILICITA,De 41 a 50 anyos,Masculino,2015,2
ASTURIAS (PRINCIPADO DE),    AMENAZAS Y COACCIONES,De 41 a 50 anyos,Masculino,2015,12
ASTURIAS (PRINCIPADO DE),    CONTRA EL HONOR,De 41 a 50 anyos,Masculino,2015,1
ASTURIAS (PRINCIPADO DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 41 a 50 anyos,Masculino,2015,1
ASTURIAS (PRINCIPADO DE),    DELITOS SEXUALES,De 41 a 50 anyos,Masculino,2015,1
ASTURIAS (PRINCIPADO DE),    FALSIFICACION INFORMATICA,De 41 a 50 anyos,Masculino,2015,0
ASTURIAS (PRINCIPADO DE),    FRAUDE INFORMATICO,De 41 a 50 anyos,Masculino,2015,8
ASTURIAS (PRINCIPADO DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 41 a 50 anyos,Masculino,2015,0
